uid,spotify_id,name,artist,year,decade,popularity,energy,valence,danceability,acousticness,instrumentalness,speechiness,mds_x,mds_y,energy_band,contrast
3cPcg28dWANal2kAIPrzop,3cPcg28dWANal2kAIPrzop,Elisa - Versão portuguesa,Academia dos Renascidos,1943,1940,0.0,0.224,0.334,0.586,0.923,0.000351,0.227,-0.42661218132891504,0.349906385699953,low,other
1uK4m6k1nOEgdl9oqzKtY0,1uK4m6k1nOEgdl9oqzKtY0,Amor Impossível,Isaura Garcia,1944,1940,1.0,0.318,0.701,0.48,0.988,0.29600000000000004,0.039,-0.4777285065947993,0.1582321958506543,middle,other
3qRnMBjTv0I3dNCoGKtMdv,3qRnMBjTv0I3dNCoGKtMdv,Ahl El Hawa,Umm Kulthum,1944,1940,1.0,0.616,0.569,0.451,0.98,0.35100000000000003,0.374,-0.37060708044909285,0.03762244769582559,middle,other
0L0Ju4xdQQBH2XGdiDaZLp,0L0Ju4xdQQBH2XGdiDaZLp,Vstrecha s Gertsogom i Gertsoginey,"Orkestr Borisa Shermana, Boris Sherman, Rostislav Pljatt, Vasiliy Kachalov, Mikhail Janshin, Mikhail Nazvanov",1945,1940,0.0,0.175,0.47,0.703,0.985,8.47e-06,0.897,-0.4402622829248462,0.5338528175444865,low,other
01uAje4mIwZnaya8JqqoZe,01uAje4mIwZnaya8JqqoZe,"Overture (from ""Candide"")","Candide Orchestra, Samuel Krachmalnick",1947,1940,2.0,0.474,0.433,0.36,0.813,0.626,0.0737,-0.46166409406259407,-0.3086812956412068,middle,other
09h9LKPEqtWzchy2b7SxMt,09h9LKPEqtWzchy2b7SxMt,Kapitel 15 - Die läßliche Sünde,Honoré de Balzac,1947,1940,0.0,0.0689,0.275,0.544,0.0334,2.24e-05,0.453,0.15196649021745665,0.07501294539752362,low,other
5tdTHHWFynwNikK7MEjYU4,5tdTHHWFynwNikK7MEjYU4,"Calligrammes, FP 140: V. La Grâce exilée","Francis Poulenc, Pierre Bernac",1949,1940,13.0,0.456,0.113,0.479,0.984,0.0188,0.112,-0.4283599725256096,0.20067930001290565,middle,other
4z49AJfMBe3zNBA2QHIkHu,4z49AJfMBe3zNBA2QHIkHu,"Le tombeau de Couperin, M. 68a: II. Forlane","Maurice Ravel, Charles Gerhardt, National Philharmonic Orchestra",1949,1940,12.0,0.0685,0.0967,0.4270000000000001,0.971,0.923,0.036000000000000004,-0.9502857980467222,-0.4769616098308512,low,other
22h1PfmSigkiqKNsufUoAH,22h1PfmSigkiqKNsufUoAH,Bachpan Ke Din Bhula Na Dena - Duet,"Lata Mangeshkar, Shamshad Begum",1951,1950,6.0,0.591,0.823,0.672,0.935,1.6e-05,0.0309,-0.14330048916818197,0.38973724147284156,middle,other
5btp7YNaxurHLRAftsprRx,5btp7YNaxurHLRAftsprRx,Tree at My Window,Robert Frost,1951,1950,5.0,0.0476,0.132,0.716,0.894,0.0,0.893,-0.5038919598254328,0.4438809713589355,low,other
3Y3TN9DaKjZQd0gODkoA7u,3Y3TN9DaKjZQd0gODkoA7u,When You're Smiling (The Whole World Smiles With You),Dean Martin,1952,1950,10.0,0.0903,0.158,0.344,0.738,0.00129,0.0307,-0.4281561408097142,0.18932673597349603,low,other
4g3d8tjGIQLLabdwJEukKm,4g3d8tjGIQLLabdwJEukKm,Gypsum Davy,Jean Ritchie,1952,1950,6.0,0.0909,0.8290000000000001,0.5429999999999999,0.903,0.0,0.0544,-0.3821460643013675,0.4779411640375345,low,calm_positive
43wjhgPAKbS0JzgZtFG2X3,43wjhgPAKbS0JzgZtFG2X3,All Of You - RVG Remaster,The Modern Jazz Quartet,1955,1950,21.0,0.0748,0.17600000000000002,0.501,0.959,0.0532,0.0506,-0.5947349710192217,0.27176874176596444,low,other
15XBdkGcDy4WZJlWjF1gZc,15XBdkGcDy4WZJlWjF1gZc,Yeh Hai Bombay Meri Jaan,"Mohammed Rafi, Geeta Dutt",1956,1950,21.0,0.384,0.882,0.64,0.813,0.000275,0.058,-0.14526498263113677,0.4095160862532399,middle,other
55eEQQL5pUxEeRkwZncWi2,55eEQQL5pUxEeRkwZncWi2,You'll Have To Swing It (Mr. Paganini) - Pt. 1 & 2,Ella Fitzgerald,1957,1950,30.0,0.138,0.452,0.469,0.83,0.0,0.0587,-0.39355332922372027,0.32237634073526017,low,other
2wP269aoVYeJU7Klzm2BC7,2wP269aoVYeJU7Klzm2BC7,"Intermezzo No. 1 in E-Flat Major, Op. 117 - Andante moderato - Remastered","Johannes Brahms, Glenn Gould",1961,1960,32.0,0.0146,0.142,0.448,0.993,0.885,0.0691,-0.9665323334309988,-0.40335030346521206,low,other
4CWaV1xRCEJQj0QJJif60x,4CWaV1xRCEJQj0QJJif60x,Living Loving Maid (She's Just a Woman) - 1993 Remaster,Led Zeppelin,1969,1960,44.0,0.828,0.916,0.476,0.000124,2.35e-05,0.0357,0.6688628389119717,-0.020349206636596527,high,other
5ywoRjfVIlcJiSAxwPT3Pt,5ywoRjfVIlcJiSAxwPT3Pt,Mr. Bojangles - Remastered,Nina Simone,1971,1970,59.0,0.304,0.246,0.461,0.21600000000000005,2.18e-05,0.0332,0.10523442218163905,0.0014403775185580702,middle,other
5Lj3UxGkG7ypLfjV1ajDvb,5Lj3UxGkG7ypLfjV1ajDvb,Rapid Roy (That Stock Car Boy),Jim Croce,1972,1970,44.0,0.83,0.967,0.657,0.307,0.00692,0.0374,0.4726495608456316,0.13731324679161847,high,other
0SojSZcka4j8l8Sl0W9jUZ,0SojSZcka4j8l8Sl0W9jUZ,Rip This Joint,The Rolling Stones,1972,1970,45.0,0.952,0.906,0.5479999999999999,0.118,0.8370000000000001,0.0422,0.345251037818454,-0.6825679621321405,high,other
55ROr3cl3yi4YRBgfpDy1d,55ROr3cl3yi4YRBgfpDy1d,Call The Doctor,J.J. Cale,1972,1970,48.0,0.188,0.615,0.466,0.198,0.657,0.0547,-0.09853385169445557,-0.41249418059166754,low,other
3JopqzWJoLg6EwemDUHRj1,3JopqzWJoLg6EwemDUHRj1,Ain't No God In Mexico,Waylon Jennings,1973,1970,43.0,0.424,0.774,0.759,0.632,0.0195,0.0406,-0.0027077873324321783,0.31429663093185944,middle,other
7be37I5s79jQKQCWovxUpL,7be37I5s79jQKQCWovxUpL,Sweet Surrender,John Denver,1974,1970,45.0,0.444,0.613,0.192,0.843,0.00866,0.0338,-0.2611073595713711,0.22283592755079956,middle,other
4RCxgNGNzgIeyDGajCPC5F,4RCxgNGNzgIeyDGajCPC5F,"My Head Hurts, My Feet Stink And I Don't Love Jesus",Jimmy Buffett,1976,1970,42.0,0.494,0.848,0.589,0.523,4.77e-05,0.03,0.11237257917571672,0.25484997180120855,middle,other
5eyQT4AgA02K3ciYxjKZZV,5eyQT4AgA02K3ciYxjKZZV,Ship Of Fools,Bob Seger,1976,1970,41.0,0.6890000000000001,0.627,0.618,0.335,0.0,0.0309,0.30755884218863083,0.08639858808925134,middle,other
2lLWfAW32oxUCv0iYQQwSX,2lLWfAW32oxUCv0iYQQwSX,You Got That Right,Lynyrd Skynyrd,1977,1970,44.0,0.7020000000000001,0.954,0.537,0.0244,0.0505,0.033,0.5866434046198326,0.0015094876904408717,middle,other
0COz4TqztAVCr6PQFcCJjK,0COz4TqztAVCr6PQFcCJjK,Woods,George Winston,1980,1980,44.0,0.326,0.0954,0.17800000000000002,0.988,0.918,0.0608,-0.8690813315983,-0.5830811037896139,middle,other
4QQMBEWazb499w4x1YU4sP,4QQMBEWazb499w4x1YU4sP,Moon,George Winston,1980,1980,43.0,0.294,0.295,0.264,0.983,0.901,0.0494,-0.8211091548262007,-0.4913263550405475,middle,other
0nN2D5xwVtLrgUw0TIQ5CI,0nN2D5xwVtLrgUw0TIQ5CI,Winelight,"Grover Washington, Jr.",1980,1980,48.0,0.381,0.635,0.7659999999999999,0.18,0.0831,0.0805,0.2654566546940141,0.08051847749752268,middle,other
2YnONzNDNwNELVLOS7wIgZ,2YnONzNDNwNELVLOS7wIgZ,Fantasy Girl,38 Special,1980,1980,39.0,0.775,0.845,0.418,0.0531,0.00125,0.0333,0.579344508584189,-0.02177461783529722,high,other
5u8Dwz4h41DDOKfeFfexMR,5u8Dwz4h41DDOKfeFfexMR,Invisible Sun,The Police,1981,1980,50.0,0.396,0.149,0.573,0.425,0.267,0.031,-0.10836838771492761,-0.16769391323973998,middle,other
5sbSBWrSuu6D4G56wAnXwQ,5sbSBWrSuu6D4G56wAnXwQ,Sweet Life,Paul Davis,1982,1980,45.0,0.512,0.569,0.454,0.251,0.0,0.0249,0.24819562580123414,0.04721263632195906,middle,other
4PFhHd7DsNg0ke9Nmlxms5,4PFhHd7DsNg0ke9Nmlxms5,Blue Eyes - Remastered 2003,Elton John,1982,1980,56.0,0.229,0.159,0.518,0.575,0.00363,0.027000000000000003,-0.21348244186937773,0.1334902071148034,low,other
3aI6N8o4ZlkPdq479tqKze,3aI6N8o4ZlkPdq479tqKze,Nowhere Fast - 2011 Remaster,The Smiths,1985,1980,49.0,0.893,0.8320000000000001,0.503,0.0134,4.17e-05,0.0454,0.6772174720229188,-0.04714878890860023,high,other
4aLQ6VBFJl7i8msvDOjIsp,4aLQ6VBFJl7i8msvDOjIsp,(You're Puttin') A Rush On Me,"Stephanie Mills, Louil Silas Jr.",1987,1980,46.0,0.603,0.474,0.7509999999999999,0.025,0.00836,0.0549,0.4822379419130073,-0.018458728677731337,middle,other
4pLWKQTxzR0kFoDeDAJvVk,4pLWKQTxzR0kFoDeDAJvVk,Never Let Me Down Again - Tsangarides Mix,Depeche Mode,1987,1980,47.0,0.936,0.784,0.573,0.294,0.0327,0.0321,0.4749717056779641,0.016395341747826,high,other
2sRQWq9NELigoO4xRB9s3r,2sRQWq9NELigoO4xRB9s3r,Waltz Across Texas,Ernest Tubb,1987,1980,42.0,0.395,0.589,0.621,0.64,0.0,0.0311,-0.0743397247118456,0.258356630753302,middle,other
5agRdN48WN57DGLja3klwV,5agRdN48WN57DGLja3klwV,More Than Words - Remix,Extreme,1990,1990,56.0,0.29100000000000004,0.416,0.6659999999999999,0.56,0.0,0.0268,-0.09555227468029019,0.21822088303303486,middle,other
0vNHCXmNzVa8h54SE3JDm7,0vNHCXmNzVa8h54SE3JDm7,"Endless, Nameless",Nirvana,1991,1990,49.0,0.959,0.0642,0.271,0.000256,0.8540000000000001,0.125,0.21680696278932313,-1.0189051634581061,high,energetic_somber
0rfSlaAqQSgi7AfPPgH4mc,0rfSlaAqQSgi7AfPPgH4mc,La Única Estrella,Grupo Libra,1991,1990,50.0,0.573,0.217,0.459,0.444,0.0,0.0267,0.05984758170307293,0.007156116380487495,middle,other
3Z3U63cz4uwxA9d9DYQMcZ,3Z3U63cz4uwxA9d9DYQMcZ,Quiero,Ricardo Arjona,1992,1990,59.0,0.631,0.177,0.555,0.364,0.0,0.0494,0.1540779126946681,-0.022232251211175582,middle,other
4FQJyi8gnbhKy623wNx6Ps,4FQJyi8gnbhKy623wNx6Ps,All I Want For Christmas (Is My Two Front Teeth) - Remastered,Nat King Cole Trio,1993,1990,47.0,0.0869,0.502,0.752,0.967,0.0,0.071,-0.47136902772628786,0.4620440273524309,low,other
7bJSiwLFnhoO7g83bWkCtA,7bJSiwLFnhoO7g83bWkCtA,Love Will Keep Us Alive,Eagles,1994,1990,62.0,0.374,0.3670000000000001,0.6579999999999999,0.721,1.28e-05,0.026,-0.18718117620337463,0.23999488227230578,middle,other
1skQgtTyuxpGsKgWUEhz7s,1skQgtTyuxpGsKgWUEhz7s,Y Volveré,Los Angeles Negros,1994,1990,62.0,0.258,0.377,0.586,0.5329999999999999,2.05e-05,0.0286,-0.11090195624442661,0.18859895153774076,middle,other
5y9ivD2g37FSCEJpfhG7d5,5y9ivD2g37FSCEJpfhG7d5,Selling The Drama,Live,1994,1990,49.0,0.907,0.366,0.451,0.0109,0.000338,0.0647,0.5810078167248651,-0.18684241322705678,high,other
5q7Fuxm9jsbkui4OfsBvrG,5q7Fuxm9jsbkui4OfsBvrG,Temporada En La Sierra,Los Tucanes De Tijuana,1995,1990,50.0,0.596,0.88,0.653,0.109,0.0,0.0842,0.49074847314243913,0.11185536004320643,middle,other
74wVQ70UcpENCcJFOZCsW3,74wVQ70UcpENCcJFOZCsW3,Ebrio De Amor,Ezequiel Peña,1996,1990,55.0,0.313,0.422,0.5770000000000001,0.7090000000000001,0.0,0.0385,-0.2077963298626118,0.2492552388892961,middle,other
2jj0e9hO5c63iRJwwXApSV,2jj0e9hO5c63iRJwwXApSV,Out There,Project Pat,1999,1990,49.0,0.654,0.444,0.8140000000000001,0.256,0.0,0.35,0.34448608850777024,0.10228016118670966,middle,other
180mXjN61yhrKhbY2yQc0E,180mXjN61yhrKhbY2yQc0E,Hopeless Romantic,The Bouncing Souls,1999,1990,50.0,0.981,0.21600000000000005,0.243,0.000164,1.11e-05,0.07400000000000001,0.5651466355990783,-0.29439523692696734,high,energetic_somber
5NQdweL8O7nGdM7e4IS1lf,5NQdweL8O7nGdM7e4IS1lf,It's So Hard (featuring Donell Jones),"Big Pun, Donell Jones",2000,2000,53.0,0.593,0.633,0.9,0.0554,0.0,0.333,0.5167850807408066,0.11385478439576992,middle,other
5cvMzT7kEvcxcdtcJz1vQY,5cvMzT7kEvcxcdtcJz1vQY,After Party,Koffee Brown,2001,2000,54.0,0.552,0.601,0.802,0.0492,1.7e-06,0.0503,0.47569507204486866,0.054764257664334494,middle,other
27mgDrExPa3obPAYXd3yQg,27mgDrExPa3obPAYXd3yQg,Square Dance,Eminem,2002,2000,60.0,0.675,0.7240000000000001,0.763,0.0307,0.0,0.223,0.5737193020817715,0.06463605807681015,middle,other
0tuEEuDijBNJxcLSIrMNsU,0tuEEuDijBNJxcLSIrMNsU,Sweet Southern Comfort,Buddy Jewell,2003,2000,50.0,0.612,0.366,0.495,0.41,0.0,0.0303,0.1410742691234009,0.034153014978298875,middle,other
0W5Pa3GW06IQ7BS5CbTTOM,0W5Pa3GW06IQ7BS5CbTTOM,4th Of July / He Stopped Loving Her Today - Medley,"Shooter Jennings, George Jones",2005,2000,54.0,0.872,0.623,0.476,0.0104,0.0,0.0455,0.6214284509291563,-0.10550643937894451,high,other
5wvYib82q05wiNjLElD8GJ,5wvYib82q05wiNjLElD8GJ,Dig,Incubus,2006,2000,61.0,0.895,0.463,0.45,0.0293,0.0,0.0386,0.581152595566648,-0.15439833805932465,high,other
2L3bghVRLkBbIQzSaEUytZ,2L3bghVRLkBbIQzSaEUytZ,Here (In Your Arms),Hellogoodbye,2006,2000,51.0,0.608,0.794,0.701,0.206,0.0041,0.0374,0.41002989438224496,0.12151817089664015,middle,other
6reuJxDtjebwc9FB6rNpp0,6reuJxDtjebwc9FB6rNpp0,Don't Blink,Kenny Chesney,2007,2000,57.0,0.605,0.647,0.604,0.115,1.22e-05,0.0352,0.43394720470350184,0.03150969544148536,middle,other
5NhZkLMccDVhxocmVHDu4G,5NhZkLMccDVhxocmVHDu4G,Livin' Our Love Song,Jason Michael Carroll,2007,2000,52.0,0.855,0.799,0.488,0.287,0.0,0.0399,0.44356478495039714,0.04693232954425665,high,other
6fvxos1qSHrIgOkKw4dhWS,6fvxos1qSHrIgOkKw4dhWS,Waking Up In Vegas,Katy Perry,2008,2000,53.0,0.878,0.59,0.524,0.0012,0.0,0.0346,0.6309076402720567,-0.10991321535834443,high,other
3df4fSoW5zsdNi5Wf3K5RP,3df4fSoW5zsdNi5Wf3K5RP,Tú No Eres Para Mi,Fanny Lu,2008,2000,66.0,0.905,0.914,0.8590000000000001,0.0474,0.0,0.0336,0.7245275598691706,0.06199432679218327,high,other
5GChYjT0HJVDtJMjcfhYmS,5GChYjT0HJVDtJMjcfhYmS,La Pregunta,J Alvarez,2011,2010,63.0,0.643,0.8340000000000001,0.7390000000000001,0.0688,0.0,0.15,0.5477293014405892,0.10110886214027319,middle,other
3R1k8P1MrDdLSRhlTaaWAS,3R1k8P1MrDdLSRhlTaaWAS,Who Gon Stop Me,"JAY-Z, Kanye West",2011,2010,59.0,0.73,0.377,0.593,0.0408,0.000156,0.159,0.49525699018473746,-0.08545786804141825,high,other
5JUufCEin0aXyFLXCzJbUL,5JUufCEin0aXyFLXCzJbUL,Fashionably Late,Falling In Reverse,2013,2010,63.0,0.97,0.568,0.675,0.00777,0.0,0.0613,0.6883493818792286,-0.09918594824849103,high,other
6NyhBA9M6KK0fuVsojxL00,6NyhBA9M6KK0fuVsojxL00,January 28th,J. Cole,2014,2010,63.0,0.546,0.373,0.478,0.26,0.0,0.354,0.22626448055690188,0.03689393118967785,middle,other
3wpLkju0bJy89kjgdRys0j,3wpLkju0bJy89kjgdRys0j,September,"Earth, Wind & Fire",2014,2010,67.0,0.831,0.98,0.6940000000000001,0.165,0.000892,0.0301,0.5899347964718497,0.10216534313135126,high,other
2pA4ip3VIEVcIa3qE02oAX,2pA4ip3VIEVcIa3qE02oAX,"10,000 Emerald Pools",BØRNS,2015,2010,65.0,0.578,0.555,0.568,0.006940000000000001,0.000353,0.0404,0.4775048552280643,-0.032873730957740745,middle,other
6mzaCRuLTRiz1caGOum3zT,6mzaCRuLTRiz1caGOum3zT,The Way (feat. Chance the Rapper),"Kehlani, Chance the Rapper",2015,2010,63.0,0.5379999999999999,0.516,0.746,0.389,0.0,0.32,0.19232178786161064,0.17887029565408702,middle,other
6YH2r9NyEJTjlRmKOCvxgJ,6YH2r9NyEJTjlRmKOCvxgJ,We Know The Way,"Opetaia Foa'i, Lin-Manuel Miranda",2016,2010,66.0,0.578,0.391,0.6890000000000001,0.36,0.0,0.0368,0.19450551610629793,0.07553367822892511,middle,other
2yLa0QULdQr0qAIvVwN6B5,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,Taylor Swift,2017,2010,71.0,0.764,0.417,0.613,0.0527,0.0,0.136,0.5139210562810926,-0.07719386135732563,high,other
1BuZAIO8WZpavWVbbq3Lci,1BuZAIO8WZpavWVbbq3Lci,Powerglide (feat. Juicy J) - From SR3MM,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",2018,2010,70.0,0.831,0.584,0.713,0.0168,0.0,0.15,0.6233249236654405,-0.03733285206259658,high,other
0CvaOecRnYE1fyErhpXgbK,0CvaOecRnYE1fyErhpXgbK,Moonlight Shawty,"Fatboibari, Shiloh",2018,2010,70.0,0.195,0.129,0.6859999999999999,0.841,0.00109,0.151,-0.40991716413847457,0.28423280185858785,low,other
69vlMrzHwATKzupwNcUPyK,69vlMrzHwATKzupwNcUPyK,La Santa,"Bad Bunny, Daddy Yankee",2020,2020,84.0,0.868,0.586,0.7440000000000001,0.0326,0.0,0.047,0.6325987585034517,-0.04671139217917621,high,other
2GmRvFE2iZTIqZZlDwj1Yv,2GmRvFE2iZTIqZZlDwj1Yv,Bought A Bad Bitch,"Future, Lil Uzi Vert",2020,2020,20.0,0.705,0.721,0.8640000000000001,0.0851,1.97e-06,0.0671,0.5583257024173668,0.07816361413412971,middle,other
2I6gZKKBu7kXaM2GHMZ49I,2I6gZKKBu7kXaM2GHMZ49I,Hijos de Nadie - Remasterizado,Ignacio Corsini,1928,1920,0.0,0.192,0.742,0.586,0.995,0.000741,0.196,-0.4114945946340565,0.489508172759986,low,calm_positive
4Xdc4CZ9PbXjrXMyQpHrCU,4Xdc4CZ9PbXjrXMyQpHrCU,Часть 45.2 - На Западном фронте без перемен,Эрих Мария Ремарк,1929,1920,0.0,0.238,0.6559999999999999,0.648,0.0214,0.0,0.951,0.34794886872618097,0.21947637070727846,low,other
1HDpEMdJp1nzvEheZ9RQrS,1HDpEMdJp1nzvEheZ9RQrS,Dancing On The Ceiling,Andrea Wolper,1930,1930,0.0,0.0949,0.14300000000000002,0.473,0.958,0.0040100000000000005,0.0403,-0.577245372736657,0.29037145391868285,low,other
3Ecl3xDbJYxz2Wt25eFSeF,3Ecl3xDbJYxz2Wt25eFSeF,Часть 2.8 - Обратный путь,Эрих Мария Ремарк,1931,1930,0.0,0.103,0.522,0.698,0.8340000000000001,0.0,0.947,-0.3510448022015714,0.5171968468437402,low,other
4BaqwmQBkTDACFRoJ0T8aQ,4BaqwmQBkTDACFRoJ0T8aQ,Часть 21.3 - Обратный путь,Эрих Мария Ремарк,1931,1930,0.0,0.172,0.51,0.693,0.735,0.0,0.956,-0.24562825553008055,0.4616120557428987,low,other
6fTRjNkz5IdMQICfNs41VI,6fTRjNkz5IdMQICfNs41VI,Time 2 Go - LOL Edit,Nomy,1934,1930,2.0,0.6990000000000001,0.7,0.57,0.149,0.0,0.0601,0.46152852120909105,0.03037949433184061,middle,other
1N2qol5USHCSP4h9baKtIm,1N2qol5USHCSP4h9baKtIm,Alma Del Bandoneón,Orquesta Francisco Canaro,1935,1930,2.0,0.212,0.599,0.5870000000000001,0.917,0.725,0.0389,-0.6389152639150425,-0.1971765046872265,low,other
1dXYKKKhCLEg5DMkw24JmT,1dXYKKKhCLEg5DMkw24JmT,"Das ist bei uns nicht möglich, Kapitel 15","Sinclair Lewis, Frank Arnold",1935,1930,0.0,0.209,0.388,0.653,0.657,1.12e-06,0.959,-0.1999163255639796,0.3831179017621055,low,other
2HpZXPQxIgviFVs70nMmSQ,2HpZXPQxIgviFVs70nMmSQ,Quién Pudiera Llorar,"Margarita Cueto, Luis Àlvarez",1935,1930,0.0,0.913,0.527,0.768,0.845,8.22e-06,0.166,0.03680102340712379,0.2367986804410937,high,other
1Lp7BjQzkRvZ1oru6SWgix,1Lp7BjQzkRvZ1oru6SWgix,Capítulo 5.3 - la Sombra Fuera del Tiempo,H.P. Lovecraft,1936,1930,0.0,0.304,0.5489999999999999,0.677,0.52,0.0,0.947,-0.013051213822435901,0.3580700215518334,middle,other
5noY3HlTIAG7zWTvo5Esuw,5noY3HlTIAG7zWTvo5Esuw,Lovin' Mama Blues,Hot Lips Page,1937,1930,0.0,0.173,0.6859999999999999,0.72,0.981,2.09e-05,0.0622,-0.4054428062345944,0.48721703008785944,low,other
6n1Q3V6AQEOLshL32QkJu8,6n1Q3V6AQEOLshL32QkJu8,Ek Bans Ki Thi Patli Si Nali,K.C.Dey,1937,1930,0.0,0.13,0.344,0.55,0.987,0.7959999999999999,0.102,-0.8154407766022399,-0.27930295637302177,low,other
6l1itRk93gO7R6K5eh1GOz,6l1itRk93gO7R6K5eh1GOz,Tebeany Leih,Umm Kulthum,1938,1930,0.0,0.0653,0.246,0.486,0.995,0.17,0.0598,-0.6561726190154069,0.20775914818478386,low,other
7KtSszLZwBArTWbZCWWdzW,7KtSszLZwBArTWbZCWWdzW,Dig a Little Deeper,Sierra Nelson,1938,1930,0.0,0.532,0.8,0.608,0.0516,0.0,0.0996,0.47952860995053903,0.07753719782266387,middle,other
2Hmr7rF0pcRhAK8a1nQCq3,2Hmr7rF0pcRhAK8a1nQCq3,Lonely,Lew Stone,1939,1930,2.0,0.11,0.269,0.29100000000000004,0.965,0.0601,0.0366,-0.5945655390317115,0.23609567958857663,low,other
0mn9w1CbkHMvaGXduOsxrI,0mn9w1CbkHMvaGXduOsxrI,Xarami,Sofia Vempo,1940,1940,0.0,0.285,0.779,0.451,0.993,0.0845,0.05,-0.4083677377241966,0.3580310156373351,middle,other
0vyWPAv7ZCFbxyQRtKRVDQ,0vyWPAv7ZCFbxyQRtKRVDQ,Soy'pa mana pantrepse me,"Giorgos Papasideris, Kostas Giaoyzos-Klarino",1940,1940,0.0,0.6890000000000001,0.74,0.4320000000000001,0.939,0.403,0.0418,-0.2953699991715623,-0.038717718862399206,middle,other
10S9yW7VoBa65EpSbkDJNq,10S9yW7VoBa65EpSbkDJNq,Часть 170.2 - По ком звонит колокол,Эрнест Хемингуэй,1940,1940,0.0,0.0939,0.489,0.627,0.81,0.0,0.961,-0.35412053029067686,0.4879551100259984,low,other
13NfO0aCQDzU7xAi5P4GAH,13NfO0aCQDzU7xAi5P4GAH,Tis Roumelis oi omorfes,Georgia Mitaki,1940,1940,0.0,0.645,0.715,0.331,0.988,0.499,0.0572,-0.4079492106964772,-0.11650684765150048,middle,other
1VScQtuoxYlflyrDm2mVxV,1VScQtuoxYlflyrDm2mVxV,Tutte le mamme,Claudio Villa,1942,1940,0.0,0.222,0.396,0.373,0.99,0.00485,0.0436,-0.499765723098558,0.31622883405556307,low,other
1bxilmGTS7HJSox4W36vYS,1bxilmGTS7HJSox4W36vYS,Ο υμνούμενος,"Ανδρική Χορωδία του Θιάσου Παντοπούλου, Πέτρος Κυριακός",1942,1940,0.0,0.0882,0.496,0.71,0.983,0.0,0.162,-0.488282360542232,0.46821433522800693,low,other
1GnqObld4MdpZwNpe5OyQX,1GnqObld4MdpZwNpe5OyQX,"Nocturne in G Minor, Op. 15 No. 3","Frédéric Chopin, Maryla Jonas",1946,1940,0.0,0.0152,0.198,0.479,0.996,0.923,0.0537,-0.9664626172846393,-0.4135973817406841,low,other
1P2DPDQ0CRv1KDaQPUr7Ie,1P2DPDQ0CRv1KDaQPUr7Ie,Mor Phele Aasa Pathe,Gouri Kedar Bhattacharya,1947,1940,0.0,0.196,0.43,0.304,0.979,1.15e-05,0.0652,-0.5046940029629325,0.3193259611898695,low,other
5gNk2nsCJspItPmxZ1O9me,5gNk2nsCJspItPmxZ1O9me,Parade: Choral,"Erik Satie, Efrem Kurtz, Houston Symphony",1949,1940,8.0,0.183,0.0885,0.257,0.862,0.918,0.0344,-0.8356367356085345,-0.5803539498863539,low,other
4qrzPgiq4F9qiFAmTUJHMY,4qrzPgiq4F9qiFAmTUJHMY,"La Diva de ""l'Empire""","Erik Satie, Philippe Entremont, Régine Crespin",1949,1940,7.0,0.119,0.459,0.515,0.99,0.000244,0.0789,-0.5150721613389294,0.3987145652429938,low,other
3HZvaxUmt9zaBP6B2kxJVc,3HZvaxUmt9zaBP6B2kxJVc,Corazón Corazón,José Alfredo Jimenez,1951,1950,3.0,0.519,0.612,0.392,0.6779999999999999,0.0,0.0515,-0.06872029267983723,0.1990953343358672,middle,other
52Ww2T5Lyi4Uwqku5bHpVe,52Ww2T5Lyi4Uwqku5bHpVe,The Flower Garden Of My Heart,Original Broadway Cast of 'Pal Joey',1952,1950,3.0,0.226,0.506,0.369,0.746,4.03e-05,0.0306,-0.2901883398762343,0.25930271706151103,low,other
3EaHj7T77jnGJlC5V7vN7g,3EaHj7T77jnGJlC5V7vN7g,All The Things You Can C#,Charles Mingus,1955,1950,12.0,0.208,0.619,0.438,0.858,0.0163,0.0429,-0.3555682400516731,0.337870458068453,low,other
0nI3qAsT71AWSZEU7HcVc3,0nI3qAsT71AWSZEU7HcVc3,"The First Nowell / Wassail, Wassail All Over the Town / God Rest Ye Merry, Gentlemen / Hark! The Herald Angels Sing",The Norman Luboff Choir,1956,1950,18.0,0.203,0.393,0.377,0.994,1.8e-06,0.0322,-0.5106520163460248,0.32494559865001504,low,other
4fgmqwB9QnCZ4P9HwFiaJg,4fgmqwB9QnCZ4P9HwFiaJg,I Can Read Between The Lines - Remastered,Frank Sinatra,1957,1950,23.0,0.151,0.17800000000000002,0.331,0.8440000000000001,1.8e-05,0.0329,-0.4750861021262473,0.2159786879531514,low,other
3rk1Sty7msqr5xgIv0kibc,3rk1Sty7msqr5xgIv0kibc,O Little Town Of Bethlehem,Gene Autry,1957,1950,19.0,0.307,0.192,0.289,0.945,0.0,0.0439,-0.47690598276705537,0.2093020406195598,middle,other
7qFGZV4XkSuECtLJugS3vY,7qFGZV4XkSuECtLJugS3vY,Mailman Bring Me No More Blues,Buddy Holly,1958,1950,26.0,0.5710000000000001,0.903,0.659,0.659,0.0,0.0281,0.0693903891178568,0.31459096288139365,middle,other
